trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
57,05:39:00,05:39:00,39472,5,0,0,12.1150
57,05:48:00,05:48:00,35,6,0,0,16.2348
57,05:54:00,05:54:00,34,7,0,0,20.1210
57,05:59:00,05:59:00,96,8,0,0,22.6277
57,06:03:00,06:03:00,20,9,0,0,24.4331
57,06:09:00,06:09:00,147,10,0,0,28.0229
57,06:13:00,06:13:00,69,11,0,0,30.2184
57,06:17:00,06:17:00,98,12,0,0,32.1053
57,06:20:00,06:20:00,39635,13,0,0,33.2481
57,06:23:00,06:23:00,72,14,0,0,35.0169
57,06:29:00,06:29:00,38081,15,0,0,37.1426
57,06:32:00,06:32:00,89,16,0,0,38.0273
57,06:35:00,06:35:00,150,17,0,0,39.1564
57,06:37:00,06:37:00,153,18,0,0,40.0297
57,06:40:00,06:40:00,152,19,0,0,40.8902
57,06:44:00,06:44:00,14,20,0,0,41.5172
57,06:47:00,06:47:00,50,21,0,0,42.0839
57,06:49:00,06:49:00,19,22,0,0,42.6812
57,06:57:00,06:57:00,106,23,0,0,46.1381
57,07:13:00,07:13:00,63,24,0,0,53.7330
58,08:22:00,08:22:00,54,1,0,0,0.0000
58,08:33:00,08:33:00,93,2,0,0,6.6949
58,08:38:00,08:38:00,101,3,0,0,8.0913
58,08:42:00,08:42:00,67,4,0,0,10.3125
58,08:47:00,08:47:00,39472,5,0,0,12.1150
58,08:55:00,08:55:00,35,6,0,0,16.2348
58,09:02:00,09:02:00,34,7,0,0,20.1210
58,09:07:00,09:07:00,96,8,0,0,22.6277
58,09:11:00,09:11:00,20,9,0,0,24.4331
58,09:17:00,09:17:00,147,10,0,0,28.0229
58,09:21:00,09:21:00,69,11,0,0,30.2184
58,09:24:00,09:24:00,98,12,0,0,32.1053
58,09:28:00,09:28:00,39635,13,0,0,33.2481
58,09:31:00,09:31:00,72,14,0,0,35.0169
58,09:37:00,09:37:00,38081,15,0,0,37.1426
58,09:40:00,09:40:00,89,16,0,0,38.0273
58,09:42:00,09:42:00,95,17,0,0,38.6530
58,09:44:00,09:44:00,150,18,0,0,39.1616
58,09:47:00,09:47:00,153,19,0,0,40.0348
58,09:49:00,09:49:00,152,20,0,0,40.8953
58,09:53:00,09:53:00,14,21,0,0,41.5223
58,09:55:00,09:55:00,50,22,0,0,42.0890
58,09:58:00,09:58:00,19,23,0,0,42.6864
58,10:00:00,10:00:00,154,24,0,0,43.3809
58,10:07:00,10:07:00,106,25,0,0,46.1867
58,10:26:00,10:26:00,63,26,0,0,53.7816
59,15:55:00,15:55:00,63,1,0,0,0.0000
59,16:11:00,16:11:00,106,2,0,0,7.5949
59,16:18:00,16:18:00,19,3,0,0,11.0517
59,16:20:00,16:20:00,50,4,0,0,11.6491
59,16:23:00,16:23:00,14,5,0,0,12.2157
59,16:27:00,16:27:00,152,6,0,0,12.8428
59,16:29:00,16:29:00,153,7,0,0,13.7032
59,16:32:00,16:32:00,150,8,0,0,14.5765
59,16:34:00,16:34:00,89,9,0,0,15.7057
59,16:37:00,16:37:00,38081,10,0,0,16.5903
59,16:43:00,16:43:00,72,11,0,0,18.7161
59,16:46:00,16:46:00,39635,12,0,0,20.4848
59,16:49:00,16:49:00,98,13,0,0,21.6277
59,16:54:00,16:54:00,69,14,0,0,23.5146
59,16:58:00,16:58:00,147,15,0,0,25.7100
59,17:05:00,17:05:00,20,16,0,0,29.2998
59,17:08:00,17:08:00,96,17,0,0,31.1053
59,17:13:00,17:13:00,34,18,0,0,33.6119
59,17:20:00,17:20:00,35,19,0,0,37.4981
59,17:27:00,17:27:00,39472,20,0,0,41.6180
59,17:32:00,17:32:00,67,21,0,0,43.4205
60,16:55:00,16:55:00,63,1,0,0,0.0000
60,17:11:00,17:11:00,106,2,0,0,7.5949
60,17:18:00,17:18:00,19,3,0,0,11.0517
60,17:20:00,17:20:00,50,4,0,0,11.6491
60,17:23:00,17:23:00,14,5,0,0,12.2157
60,17:27:00,17:27:00,152,6,0,0,12.8428
60,17:29:00,17:29:00,153,7,0,0,13.7032
60,17:32:00,17:32:00,150,8,0,0,14.5765
60,17:34:00,17:34:00,89,9,0,0,15.7057
60,17:37:00,17:37:00,38081,10,0,0,16.5903
60,17:43:00,17:43:00,72,11,0,0,18.7161
60,17:46:00,17:46:00,39635,12,0,0,20.4848
60,17:49:00,17:49:00,98,13,0,0,21.6277
60,17:54:00,17:54:00,69,14,0,0,23.5146
60,17:58:00,17:58:00,147,15,0,0,25.7100
60,18:05:00,18:05:00,20,16,0,0,29.2998
60,18:08:00,18:08:00,96,17,0,0,31.1053
60,18:13:00,18:13:00,34,18,0,0,33.6119
60,18:20:00,18:20:00,35,19,0,0,37.4981
60,18:27:00,18:27:00,39472,20,0,0,41.6180
60,18:32:00,18:32:00,67,21,0,0,43.4205
61,17:55:00,17:55:00,63,1,0,0,0.0000
61,18:11:00,18:11:00,106,2,0,0,7.5949
61,18:18:00,18:18:00,19,3,0,0,11.0517
61,18:20:00,18:20:00,50,4,0,0,11.6491
61,18:23:00,18:23:00,14,5,0,0,12.2157
61,18:27:00,18:27:00,152,6,0,0,12.8428
61,18:29:00,18:29:00,153,7,0,0,13.7032
61,18:32:00,18:32:00,150,8,0,0,14.5765
61,18:34:00,18:34:00,89,9,0,0,15.7057
61,18:37:00,18:37:00,38081,10,0,0,16.5903
61,18:43:00,18:43:00,72,11,0,0,18.7161
61,18:46:00,18:46:00,39635,12,0,0,20.4848
61,18:49:00,18:49:00,98,13,0,0,21.6277
61,18:54:00,18:54:00,69,14,0,0,23.5146
61,18:58:00,18:58:00,147,15,0,0,25.7100
61,19:05:00,19:05:00,20,16,0,0,29.2998
61,19:08:00,19:08:00,96,17,0,0,31.1053
61,19:13:00,19:13:00,34,18,0,0,33.6119
61,19:20:00,19:20:00,35,19,0,0,37.4981
61,19:27:00,19:27:00,39472,20,0,0,41.6180
61,19:32:00,19:32:00,67,21,0,0,43.4205
62,25:35:00,25:35:00,38081,1,0,0,0.0000
62,25:41:00,25:41:00,72,2,0,0,2.1258
62,25:44:00,25:44:00,39635,3,0,0,3.8945
62,25:46:00,25:46:00,98,4,0,0,5.0373
62,25:51:00,25:51:00,69,5,0,0,6.9242
62,25:55:00,25:55:00,147,6,0,0,9.1197
62,26:02:00,26:02:00,20,7,0,0,12.7095
62,26:05:00,26:05:00,96,8,0,0,14.5150
62,26:10:00,26:10:00,34,9,0,0,17.0216
62,26:17:00,26:17:00,35,10,0,0,20.9078
62,26:24:00,26:24:00,39472,11,0,0,25.0277
62,26:29:00,26:29:00,67,12,0,0,26.8301
63,16:29:00,16:29:00,63,1,0,0,0.0000
63,16:45:00,16:45:00,106,2,0,0,7.5949
63,16:54:00,16:54:00,14,3,0,0,12.2150
63,17:02:00,17:02:00,38081,4,0,0,16.5085
63,17:08:00,17:08:00,72,5,0,0,18.6343
63,17:11:00,17:11:00,39635,6,0,0,20.4030
63,17:14:00,17:14:00,98,7,0,0,21.5458
63,17:18:00,17:18:00,69,8,0,0,23.4328
63,17:22:00,17:22:00,147,9,0,0,25.6282
63,17:29:00,17:29:00,20,10,0,0,29.2180
63,17:33:00,17:33:00,96,11,0,0,31.0235
63,17:37:00,17:37:00,34,12,0,0,33.5301
63,17:46:00,17:46:00,35,13,0,0,37.4163
64,17:11:00,17:11:00,63,1,0,0,0.0000
64,17:27:00,17:27:00,106,2,0,0,7.5949
64,17:38:00,17:38:00,14,3,0,0,12.2150
64,17:47:00,17:47:00,38081,4,0,0,16.5085
64,17:53:00,17:53:00,72,5,0,0,18.6343
64,17:56:00,17:56:00,39635,6,0,0,20.4030
64,17:59:00,17:59:00,98,7,0,0,21.5458
64,18:04:00,18:04:00,69,8,0,0,23.4328
64,18:08:00,18:08:00,147,9,0,0,25.6282
64,18:15:00,18:15:00,20,10,0,0,29.2180
64,18:19:00,18:19:00,96,11,0,0,31.0235
64,18:24:00,18:24:00,34,12,0,0,33.5301
64,18:32:00,18:32:00,35,13,0,0,37.4163
64,18:39:00,18:39:00,39472,14,0,0,41.5362
64,18:44:00,18:44:00,67,15,0,0,43.3386
65,15:32:00,15:32:00,63,1,0,0,0.0000
65,15:48:00,15:48:00,106,2,0,0,7.5949
65,15:55:00,15:55:00,19,3,0,0,11.0517
65,15:58:00,15:58:00,50,4,0,0,11.6491
65,16:01:00,16:01:00,14,5,0,0,12.2157
65,16:04:00,16:04:00,152,6,0,0,12.8428
65,16:07:00,16:07:00,153,7,0,0,13.7032
65,16:09:00,16:09:00,150,8,0,0,14.5765
65,16:12:00,16:12:00,89,9,0,0,15.7057
65,16:15:00,16:15:00,38081,10,0,0,16.5903
65,16:21:00,16:21:00,72,11,0,0,18.7161
65,16:24:00,16:24:00,39635,12,0,0,20.4848
65,16:27:00,16:27:00,98,13,0,0,21.6277
65,16:32:00,16:32:00,69,14,0,0,23.5146
65,16:36:00,16:36:00,147,15,0,0,25.7100
65,16:43:00,16:43:00,20,16,0,0,29.2998
65,16:46:00,16:46:00,96,17,0,0,31.1053
65,16:50:00,16:50:00,34,18,0,0,33.6119
66,17:43:00,17:43:00,63,1,0,0,0.0000
66,17:59:00,17:59:00,106,2,0,0,7.5949
66,18:08:00,18:08:00,14,3,0,0,12.2150
66,18:12:00,18:12:00,152,4,0,0,12.8420
66,18:15:00,18:15:00,153,5,0,0,13.7025
66,18:20:00,18:20:00,38081,6,0,0,16.5254
66,18:26:00,18:26:00,72,7,0,0,18.6511
66,18:29:00,18:29:00,39635,8,0,0,20.4199
66,18:32:00,18:32:00,98,9,0,0,21.5627
66,18:37:00,18:37:00,69,10,0,0,23.4496
66,18:41:00,18:41:00,147,11,0,0,25.6451
66,18:48:00,18:48:00,20,12,0,0,29.2348
66,18:51:00,18:51:00,96,13,0,0,31.0403
66,18:56:00,18:56:00,34,14,0,0,33.5470
66,19:03:00,19:03:00,35,15,0,0,37.4331
66,19:10:00,19:10:00,39472,16,0,0,41.5530
66,19:15:00,19:15:00,67,17,0,0,43.3555
66,19:21:00,19:21:00,101,18,0,0,45.5767
66,19:25:00,19:25:00,93,19,0,0,46.9731
66,19:43:00,19:43:00,54,20,0,0,53.6680
67,18:17:00,18:17:00,63,1,0,0,0.0000
67,18:33:00,18:33:00,106,2,0,0,7.5949
67,18:40:00,18:40:00,19,3,0,0,11.0517
67,18:43:00,18:43:00,50,4,0,0,11.6491
67,18:46:00,18:46:00,14,5,0,0,12.2157
67,18:49:00,18:49:00,152,6,0,0,12.8428
67,18:52:00,18:52:00,153,7,0,0,13.7032
67,18:55:00,18:55:00,150,8,0,0,14.5765
67,18:58:00,18:58:00,89,9,0,0,15.7057
67,19:01:00,19:01:00,38081,10,0,0,16.5903
67,19:07:00,19:07:00,72,11,0,0,18.7161
67,19:10:00,19:10:00,39635,12,0,0,20.4848
67,19:13:00,19:13:00,98,13,0,0,21.6277
67,19:18:00,19:18:00,69,14,0,0,23.5146
67,19:22:00,19:22:00,147,15,0,0,25.7100
67,19:29:00,19:29:00,20,16,0,0,29.2998
67,19:32:00,19:32:00,96,17,0,0,31.1053
67,19:37:00,19:37:00,34,18,0,0,33.6119
67,19:44:00,19:44:00,35,19,0,0,37.4981
67,19:51:00,19:51:00,39472,20,0,0,41.6180
67,19:56:00,19:56:00,67,21,0,0,43.4205
68,14:09:00,14:09:00,63,1,0,0,0.0000
68,14:25:00,14:25:00,106,2,0,0,7.5949
68,14:31:00,14:31:00,154,3,0,0,10.4008
68,14:34:00,14:34:00,19,4,0,0,11.0953
68,14:36:00,14:36:00,50,5,0,0,11.6926
68,14:39:00,14:39:00,14,6,0,0,12.2593
68,14:42:00,14:42:00,152,7,0,0,12.8864
68,14:45:00,14:45:00,153,8,0,0,13.7468
68,14:47:00,14:47:00,150,9,0,0,14.6201
68,14:50:00,14:50:00,95,10,0,0,15.1286
68,14:52:00,14:52:00,89,11,0,0,15.7544
68,14:55:00,14:55:00,38081,12,0,0,16.6390
68,15:01:00,15:01:00,72,13,0,0,18.7648
68,15:04:00,15:04:00,39635,14,0,0,20.5335
68,15:07:00,15:07:00,98,15,0,0,21.6763
68,15:11:00,15:11:00,69,16,0,0,23.5633
68,15:16:00,15:16:00,147,17,0,0,25.7587
68,15:23:00,15:23:00,20,18,0,0,29.3485
68,15:27:00,15:27:00,96,19,0,0,31.1540
68,15:33:00,15:33:00,34,20,0,0,33.6606
68,15:41:00,15:41:00,35,21,0,0,37.5468
69,22:04:00,22:04:00,63,1,0,0,0.0000
69,22:22:00,22:22:00,106,2,0,0,7.5949
69,22:28:00,22:28:00,154,3,0,0,10.4008
69,22:30:00,22:30:00,19,4,0,0,11.0953
69,22:33:00,22:33:00,50,5,0,0,11.6926
69,22:35:00,22:35:00,14,6,0,0,12.2593
69,22:39:00,22:39:00,152,7,0,0,12.8864
69,22:41:00,22:41:00,153,8,0,0,13.7468
69,22:43:00,22:43:00,150,9,0,0,14.6201
69,22:45:00,22:45:00,95,10,0,0,15.1286
69,22:48:00,22:48:00,89,11,0,0,15.7544
69,22:50:00,22:50:00,38081,12,0,0,16.6390
69,22:56:00,22:56:00,72,13,0,0,18.7648
69,22:59:00,22:59:00,39635,14,0,0,20.5335
69,23:02:00,23:02:00,98,15,0,0,21.6763
69,23:07:00,23:07:00,69,16,0,0,23.5633
69,23:11:00,23:11:00,147,17,0,0,25.7587
69,23:18:00,23:18:00,20,18,0,0,29.3485
69,23:21:00,23:21:00,96,19,0,0,31.1540
69,23:26:00,23:26:00,34,20,0,0,33.6606
69,23:33:00,23:33:00,35,21,0,0,37.5468
69,23:40:00,23:40:00,39472,22,0,0,41.6667
69,23:45:00,23:45:00,67,23,0,0,43.4691
69,23:51:00,23:51:00,101,24,0,0,45.6903
69,23:56:00,23:56:00,93,25,0,0,47.0867
70,19:17:00,19:17:00,63,1,0,0,0.0000
70,19:34:00,19:34:00,106,2,0,0,7.5949
70,19:40:00,19:40:00,154,3,0,0,10.4008
70,19:42:00,19:42:00,19,4,0,0,11.0953
70,19:45:00,19:45:00,50,5,0,0,11.6926
70,19:47:00,19:47:00,14,6,0,0,12.2593
70,19:51:00,19:51:00,152,7,0,0,12.8864
70,19:54:00,19:54:00,153,8,0,0,13.7468
70,19:56:00,19:56:00,150,9,0,0,14.6201
70,19:58:00,19:58:00,95,10,0,0,15.1286
70,20:00:00,20:00:00,89,11,0,0,15.7544
70,20:03:00,20:03:00,38081,12,0,0,16.6390
70,20:10:00,20:10:00,72,13,0,0,18.7648
70,20:13:00,20:13:00,39635,14,0,0,20.5335
70,20:16:00,20:16:00,98,15,0,0,21.6763
70,20:20:00,20:20:00,69,16,0,0,23.5633
70,20:25:00,20:25:00,147,17,0,0,25.7587
70,20:32:00,20:32:00,20,18,0,0,29.3485
70,20:35:00,20:35:00,96,19,0,0,31.1540
70,20:40:00,20:40:00,34,20,0,0,33.6606
70,20:47:00,20:47:00,35,21,0,0,37.5468
70,20:54:00,20:54:00,39472,22,0,0,41.6667
70,21:00:00,21:00:00,67,23,0,0,43.4691
70,21:05:00,21:05:00,101,24,0,0,45.6903
70,21:10:00,21:10:00,93,25,0,0,47.0867
70,21:26:00,21:26:00,54,26,0,0,53.7816
71,20:56:00,20:56:00,63,1,0,0,0.0000
71,21:12:00,21:12:00,106,2,0,0,7.5949
71,21:18:00,21:18:00,154,3,0,0,10.4008
71,21:20:00,21:20:00,19,4,0,0,11.0953
71,21:22:00,21:22:00,50,5,0,0,11.6926
71,21:25:00,21:25:00,14,6,0,0,12.2593
71,21:28:00,21:28:00,152,7,0,0,12.8864
71,21:30:00,21:30:00,153,8,0,0,13.7468
71,21:32:00,21:32:00,150,9,0,0,14.6201
71,21:34:00,21:34:00,95,10,0,0,15.1286
71,21:36:00,21:36:00,89,11,0,0,15.7544
71,21:39:00,21:39:00,38081,12,0,0,16.6390
71,21:45:00,21:45:00,72,13,0,0,18.7648
71,21:48:00,21:48:00,39635,14,0,0,20.5335
71,21:51:00,21:51:00,98,15,0,0,21.6763
71,21:56:00,21:56:00,69,16,0,0,23.5633
71,22:00:00,22:00:00,147,17,0,0,25.7587
71,22:07:00,22:07:00,20,18,0,0,29.3485
71,22:10:00,22:10:00,96,19,0,0,31.1540
71,22:15:00,22:15:00,34,20,0,0,33.6606
71,22:22:00,22:22:00,35,21,0,0,37.5468
71,22:29:00,22:29:00,39472,22,0,0,41.6667
71,22:35:00,22:35:00,67,23,0,0,43.4691
71,22:40:00,22:40:00,101,24,0,0,45.6903
71,22:45:00,22:45:00,93,25,0,0,47.0867
71,23:00:00,23:00:00,54,26,0,0,53.7816
72,06:35:00,06:35:00,38081,1,0,0,0.0000
72,06:38:00,06:38:00,89,2,0,0,0.8847
72,06:40:00,06:40:00,95,3,0,0,1.5104
72,06:42:00,06:42:00,150,4,0,0,2.0189
72,06:44:00,06:44:00,153,5,0,0,2.8922
72,06:47:00,06:47:00,152,6,0,0,3.7527
72,06:50:00,06:50:00,14,7,0,0,4.3797
72,06:53:00,06:53:00,50,8,0,0,4.9464
72,06:56:00,06:56:00,19,9,0,0,5.5438
72,07:03:00,07:03:00,106,10,0,0,9.0006
72,07:12:00,07:12:00,38187,11,0,0,14.1116
72,07:27:00,07:27:00,105,12,0,0,18.5559
73,07:35:00,07:35:00,38081,1,0,0,0.0000
73,07:38:00,07:38:00,89,2,0,0,0.8847
73,07:40:00,07:40:00,95,3,0,0,1.5104
73,07:42:00,07:42:00,150,4,0,0,2.0189
73,07:44:00,07:44:00,153,5,0,0,2.8922
73,07:47:00,07:47:00,152,6,0,0,3.7527
73,07:50:00,07:50:00,14,7,0,0,4.3797
73,07:53:00,07:53:00,50,8,0,0,4.9464
73,07:56:00,07:56:00,19,9,0,0,5.5438
73,08:03:00,08:03:00,106,10,0,0,9.0006
73,08:12:00,08:12:00,38187,11,0,0,14.1116
73,08:28:00,08:28:00,105,12,0,0,18.5559
74,08:35:00,08:35:00,38081,1,0,0,0.0000
74,08:38:00,08:38:00,89,2,0,0,0.8847
74,08:40:00,08:40:00,95,3,0,0,1.5104
74,08:42:00,08:42:00,150,4,0,0,2.0189
74,08:44:00,08:44:00,153,5,0,0,2.8922
74,08:47:00,08:47:00,152,6,0,0,3.7527
74,08:50:00,08:50:00,14,7,0,0,4.3797
74,08:53:00,08:53:00,50,8,0,0,4.9464
74,08:56:00,08:56:00,19,9,0,0,5.5438
74,09:03:00,09:03:00,106,10,0,0,9.0006
74,09:12:00,09:12:00,38187,11,0,0,14.1116
74,09:27:00,09:27:00,105,12,0,0,18.5559
75,07:25:00,07:25:00,38081,1,0,0,0.0000
75,07:28:00,07:28:00,89,2,0,0,0.8847
75,07:30:00,07:30:00,95,3,0,0,1.5104
75,07:32:00,07:32:00,150,4,0,0,2.0189
75,07:35:00,07:35:00,153,5,0,0,2.8922
75,07:38:00,07:38:00,152,6,0,0,3.7527
75,07:42:00,07:42:00,14,7,0,0,4.3797
75,07:45:00,07:45:00,50,8,0,0,4.9464
75,07:48:00,07:48:00,19,9,0,0,5.5438
75,07:51:00,07:51:00,154,10,0,0,6.2383
75,08:21:00,08:21:00,105,11,0,0,17.2807
76,22:20:00,22:20:00,38081,1,0,0,0.0000
76,22:24:00,22:24:00,89,2,0,0,0.8847
76,22:26:00,22:26:00,150,3,0,0,2.0138
76,22:29:00,22:29:00,153,4,0,0,2.8871
76,22:31:00,22:31:00,152,5,0,0,3.7475
76,22:35:00,22:35:00,14,6,0,0,4.3746
76,22:38:00,22:38:00,50,7,0,0,4.9413
76,22:40:00,22:40:00,19,8,0,0,5.5386
76,22:47:00,22:47:00,106,9,0,0,8.9955
76,22:58:00,22:58:00,38187,10,0,0,14.1064
76,23:12:00,23:12:00,105,11,0,0,18.5508
77,23:14:00,23:14:00,38081,1,0,0,0.0000
77,23:18:00,23:18:00,89,2,0,0,0.8847
77,23:20:00,23:20:00,150,3,0,0,2.0138
77,23:23:00,23:23:00,153,4,0,0,2.8871
77,23:25:00,23:25:00,152,5,0,0,3.7475
77,23:29:00,23:29:00,14,6,0,0,4.3746
77,23:31:00,23:31:00,50,7,0,0,4.9413
77,23:34:00,23:34:00,19,8,0,0,5.5386
77,23:41:00,23:41:00,106,9,0,0,8.9955
77,23:52:00,23:52:00,38187,10,0,0,14.1064
77,24:08:00,24:08:00,105,11,0,0,18.5508
78,06:54:00,06:54:00,38081,1,0,0,0.0000
78,06:57:00,06:57:00,89,2,0,0,0.8847
78,07:00:00,07:00:00,95,3,0,0,1.5104
78,07:02:00,07:02:00,150,4,0,0,2.0189
78,07:04:00,07:04:00,153,5,0,0,2.8922
78,07:07:00,07:07:00,152,6,0,0,3.7527
78,07:10:00,07:10:00,14,7,0,0,4.3797
78,07:14:00,07:14:00,50,8,0,0,4.9464
78,07:17:00,07:17:00,19,9,0,0,5.5438
78,07:19:00,07:19:00,154,10,0,0,6.2383
78,07:26:00,07:26:00,106,11,0,0,9.0441
78,07:42:00,07:42:00,63,12,0,0,16.6390
79,07:34:00,07:34:00,38081,1,0,0,0.0000
79,07:37:00,07:37:00,89,2,0,0,0.8847
79,07:39:00,07:39:00,95,3,0,0,1.5104
79,07:42:00,07:42:00,150,4,0,0,2.0189
79,07:44:00,07:44:00,153,5,0,0,2.8922
79,07:47:00,07:47:00,152,6,0,0,3.7527
79,07:50:00,07:50:00,14,7,0,0,4.3797
79,07:53:00,07:53:00,50,8,0,0,4.9464
79,07:56:00,07:56:00,19,9,0,0,5.5438
79,07:59:00,07:59:00,154,10,0,0,6.2383
79,08:05:00,08:05:00,106,11,0,0,9.0441
79,08:22:00,08:22:00,63,12,0,0,16.6390
80,15:54:00,15:54:00,38081,1,0,0,0.0000
80,15:58:00,15:58:00,89,2,0,0,0.8847
80,16:00:00,16:00:00,95,3,0,0,1.5104
80,16:02:00,16:02:00,150,4,0,0,2.0189
80,16:04:00,16:04:00,153,5,0,0,2.8922
80,16:07:00,16:07:00,152,6,0,0,3.7527
80,16:10:00,16:10:00,14,7,0,0,4.3797
80,16:13:00,16:13:00,50,8,0,0,4.9464
80,16:15:00,16:15:00,19,9,0,0,5.5438
80,16:17:00,16:17:00,154,10,0,0,6.2383
80,16:24:00,16:24:00,106,11,0,0,9.0441
80,16:40:00,16:40:00,63,12,0,0,16.6390
81,05:53:00,05:53:00,38081,1,0,0,0.0000
81,05:57:00,05:57:00,89,2,0,0,0.8847
81,05:59:00,05:59:00,95,3,0,0,1.5104
81,06:01:00,06:01:00,150,4,0,0,2.0189
81,06:03:00,06:03:00,153,5,0,0,2.8922
81,06:06:00,06:06:00,152,6,0,0,3.7527
81,06:09:00,06:09:00,14,7,0,0,4.3797
81,06:12:00,06:12:00,50,8,0,0,4.9464
81,06:15:00,06:15:00,19,9,0,0,5.5438
81,06:17:00,06:17:00,154,10,0,0,6.2383
81,06:25:00,06:25:00,106,11,0,0,9.0441
81,06:46:00,06:46:00,105,12,0,0,18.4470
82,08:04:00,08:04:00,38081,1,0,0,0.0000
82,08:08:00,08:08:00,89,2,0,0,0.8847
82,08:10:00,08:10:00,95,3,0,0,1.5104
82,08:12:00,08:12:00,150,4,0,0,2.0189
82,08:15:00,08:15:00,153,5,0,0,2.8922
82,08:18:00,08:18:00,152,6,0,0,3.7527
82,08:21:00,08:21:00,14,7,0,0,4.3797
82,08:24:00,08:24:00,50,8,0,0,4.9464
82,08:27:00,08:27:00,19,9,0,0,5.5438
82,08:29:00,08:29:00,154,10,0,0,6.2383
82,08:36:00,08:36:00,106,11,0,0,9.0441
82,08:58:00,08:58:00,105,12,0,0,18.4470
83,16:21:00,16:21:00,38081,1,0,0,0.0000
83,16:25:00,16:25:00,89,2,0,0,0.8847
83,16:27:00,16:27:00,150,3,0,0,2.0138
83,16:30:00,16:30:00,153,4,0,0,2.8871
83,16:32:00,16:32:00,152,5,0,0,3.7475
83,16:36:00,16:36:00,14,6,0,0,4.3746
83,16:39:00,16:39:00,50,7,0,0,4.9413
83,16:41:00,16:41:00,19,8,0,0,5.5386
83,16:44:00,16:44:00,154,9,0,0,6.2331
83,16:50:00,16:50:00,106,10,0,0,9.0390
83,17:02:00,17:02:00,38187,11,0,0,14.1500
83,17:16:00,17:16:00,105,12,0,0,18.5943
84,05:14:00,05:14:00,38081,1,0,0,0.0000
84,05:18:00,05:18:00,89,2,0,0,0.8847
84,05:20:00,05:20:00,95,3,0,0,1.5104
84,05:22:00,05:22:00,150,4,0,0,2.0189
84,05:24:00,05:24:00,153,5,0,0,2.8922
84,05:27:00,05:27:00,152,6,0,0,3.7527
84,05:30:00,05:30:00,14,7,0,0,4.3797
84,05:33:00,05:33:00,50,8,0,0,4.9464
84,05:36:00,05:36:00,19,9,0,0,5.5438
84,05:38:00,05:38:00,154,10,0,0,6.2383
84,05:45:00,05:45:00,106,11,0,0,9.0441
84,05:57:00,05:57:00,38187,12,0,0,14.1551
84,06:10:00,06:10:00,105,13,0,0,18.5994
85,06:46:00,06:46:00,38081,1,0,0,0.0000
85,06:49:00,06:49:00,89,2,0,0,0.8847
85,06:51:00,06:51:00,95,3,0,0,1.5104
85,06:54:00,06:54:00,150,4,0,0,2.0189
85,06:56:00,06:56:00,153,5,0,0,2.8922
85,06:59:00,06:59:00,152,6,0,0,3.7527
85,07:03:00,07:03:00,14,7,0,0,4.3797
85,07:06:00,07:06:00,50,8,0,0,4.9464
85,07:09:00,07:09:00,19,9,0,0,5.5438
85,07:11:00,07:11:00,154,10,0,0,6.2383
85,07:18:00,07:18:00,106,11,0,0,9.0441
85,07:29:00,07:29:00,38187,12,0,0,14.1551
85,07:44:00,07:44:00,105,13,0,0,18.5994
86,08:56:00,08:56:00,38081,1,0,0,0.0000
86,08:59:00,08:59:00,89,2,0,0,0.8847
86,09:01:00,09:01:00,95,3,0,0,1.5104
86,09:03:00,09:03:00,150,4,0,0,2.0189
86,09:06:00,09:06:00,153,5,0,0,2.8922
86,09:09:00,09:09:00,152,6,0,0,3.7527
86,09:12:00,09:12:00,14,7,0,0,4.3797
86,09:15:00,09:15:00,50,8,0,0,4.9464
86,09:18:00,09:18:00,19,9,0,0,5.5438
86,09:20:00,09:20:00,154,10,0,0,6.2383
86,09:26:00,09:26:00,106,11,0,0,9.0441
86,09:36:00,09:36:00,38187,12,0,0,14.1551
86,09:50:00,09:50:00,105,13,0,0,18.5994
87,10:07:00,10:07:00,38081,1,0,0,0.0000
87,10:11:00,10:11:00,89,2,0,0,0.8847
87,10:13:00,10:13:00,95,3,0,0,1.5104
87,10:15:00,10:15:00,150,4,0,0,2.0189
87,10:18:00,10:18:00,153,5,0,0,2.8922
87,10:21:00,10:21:00,152,6,0,0,3.7527
87,10:24:00,10:24:00,14,7,0,0,4.3797
87,10:27:00,10:27:00,50,8,0,0,4.9464
87,10:30:00,10:30:00,19,9,0,0,5.5438
87,10:32:00,10:32:00,154,10,0,0,6.2383
87,10:39:00,10:39:00,106,11,0,0,9.0441
87,10:49:00,10:49:00,38187,12,0,0,14.1551
87,11:01:00,11:01:00,105,13,0,0,18.5994
88,11:01:00,11:01:00,38081,1,0,0,0.0000
88,11:03:00,11:03:00,89,2,0,0,0.8847
88,11:06:00,11:06:00,95,3,0,0,1.5104
88,11:08:00,11:08:00,150,4,0,0,2.0189
88,11:11:00,11:11:00,153,5,0,0,2.8922
88,11:14:00,11:14:00,152,6,0,0,3.7527
88,11:17:00,11:17:00,14,7,0,0,4.3797
88,11:20:00,11:20:00,50,8,0,0,4.9464
88,11:23:00,11:23:00,19,9,0,0,5.5438
88,11:25:00,11:25:00,154,10,0,0,6.2383
88,11:33:00,11:33:00,106,11,0,0,9.0441
88,11:42:00,11:42:00,38187,12,0,0,14.1551
88,11:55:00,11:55:00,105,13,0,0,18.5994
89,11:47:00,11:47:00,38081,1,0,0,0.0000
89,11:51:00,11:51:00,89,2,0,0,0.8847
